2009,6,11,1.5729,0.99321,1.034
2009,6,12,1.5435,0.99275,1.0319
2009,6,15,1.5753,0.99292,1.0339
2009,6,16,1.5726,0.99302,1.0338
2009,6,17,1.5989,0.99314,1.0354
2009,6,18,1.6237,0.99316,1.0368
2009,6,19,1.6357,0.99314,1.0375
2009,6,22,1.6371,0.9928,1.0373
2009,6,23,1.6378,0.99252,1.037
2009,6,24,1.6574,0.99146,1.0371
2009,6,25,1.6559,0.99099,1.0366
2009,6,26,1.6614,0.99099,1.0369
2009,6,29,1.6888,0.99112,1.0386
2009,6,30,1.6816,0.99064,1.0377
2009,7,1,1.7196,0.9901,1.0394
2009,7,2,1.7432,0.98991,1.0405
2009,7,3,1.767,0.98969,1.0405
2009,7,6,1.7923,0.98968,1.0417
2009,7,7,1.7741,0.98972,1.0409
2009,7,8,1.7803,0.98932,1.0408
2009,7,9,1.8037,0.98829,1.0409
2009,7,10,1.8048,0.98693,1.0396
2009,7,13,1.785,0.98707,1.0388
2009,7,14,1.8347,0.98672,1.0408
2009,7,15,1.8552,0.98676,1.0418
2009,7,16,1.8594,0.9814,1.0368
2009,7,17,1.8693,0.97928,1.0352
2009,7,20,1.9072,0.97851,1.0362
2009,7,21,1.8799,0.97987,1.0363
2009,7,22,1.9156,0.98054,1.0386
2009,7,23,1.9395,0.98106,1.0402
2009,7,24,1.9478,0.97924,1.0389
2009,7,27,1.9882,0.98068,1.0421
2009,7,28,1.9946,0.98079,1.0425
2009,7,29,1.8898,0.98029,1.0372
2009,7,30,1.9304,0.97853,1.0373
2009,7,31,1.9834,0.97871,1.0373
2009,8,3,2.0112,0.97786,1.0371
2009,8,4,2.011,0.97777,1.037
2009,8,5,1.9867,0.97711,1.0358
2009,8,6,1.9454,0.9774,1.0352
2009,8,7,1.888,0.97764,1.0341
2009,8,10,1.8824,0.97771,1.034
2009,8,11,1.8887,0.97763,1.0341
2009,8,12,1.8043,0.97786,1.0324
2009,8,13,1.8273,0.97824,1.0333
2009,8,14,1.7762,0.97755,1.0315
2009,8,17,1.6677,0.97663,1.028
2009,8,18,1.6846,0.97645,1.0283
2009,8,19,1.601,0.97654,1.0264
2009,8,20,1.6699,0.97669,1.0282
2009,8,21,1.7014,0.97686,1.0291
2009,8,24,1.7152,0.97712,1.0296
2009,8,25,1.6516,0.97717,1.0282
2009,8,26,1.6848,0.97729,1.0291
2009,8,27,1.6762,0.97745,1.0291
2009,8,28,1.6181,0.9766,1.0291
2009,8,31,1.5031,0.97803,1.0276
2009,9,1,1.5102,0.97832,1.0281
2009,9,2,1.5353,0.97906,1.0295
2009,9,3,1.6208,0.97965,1.0322
2009,9,4,1.6342,0.97981,1.0327
2009,9,7,1.6486,0.98024,1.0335
2009,9,8,1.684,0.98061,1.0348
2009,9,9,1.6967,0.98067,1.0352
2009,9,10,1.6798,0.9807,1.0348
2009,9,11,1.7197,0.98048,1.0355
2009,9,14,1.7491,0.98064,1.0364
2009,9,15,1.754,0.98169,1.0376
2009,9,16,1.7304,0.98112,1.0365
2009,9,17,1.7632,0.98122,1.0374
2009,9,18,1.6993,0.98126,1.0358
2009,9,21,1.704,0.98112,1.0358
2009,9,22,1.6628,0.98091,1.0346
2009,9,23,1.6251,0.98037,1.0331
2009,9,24,1.6362,0.98007,1.033
2009,9,25,1.6243,0.98015,1.033
2009,9,28,1.5787,0.98035,1.0322
2009,9,29,1.5785,0.9803,1.0321
2009,9,30,1.5958,0.98036,1.0326
2009,10,9,1.6802,0.9809,1.0351
2009,10,12,1.6738,0.97888,1.0329
2009,10,13,1.6987,0.97793,1.0325
2009,10,14,1.714,0.97712,1.032
2009,10,15,1.7205,0.97665,1.0317
2009,10,16,1.7216,0.97653,1.0316
2009,10,19,1.768,0.97698,1.0331
2009,10,20,1.7938,0.9756,1.0323
2009,10,21,1.7894,0.97521,1.0318
2009,10,22,1.7777,0.97528,1.0316
2009,10,23,1.8127,0.97483,1.032
2009,10,26,1.8132,0.9754,1.0326
2009,10,27,1.7604,0.97582,1.0318
2009,10,28,1.7681,0.97473,1.0308
2009,10,29,1.7244,0.97473,1.0298
2009,10,30,1.7421,0.97577,1.0313
2009,11,2,1.8018,0.97691,1.0313
2009,11,3,1.8245,0.97535,1.0302
2009,11,4,1.8343,0.97471,1.0298
2009,11,5,1.8398,0.97406,1.0292
2009,11,6,1.8498,0.97446,1.0299
2009,11,9,1.8565,0.97484,1.0304
2009,11,10,1.8608,0.97444,1.0301
2009,11,11,1.8565,0.9747,1.0302
2009,11,12,1.8588,0.97517,1.0308
2009,11,13,1.8687,0.97534,1.0312
2009,11,16,1.9256,0.9761,1.0332
2009,11,17,1.9269,0.97625,1.0333
2009,11,18,1.9279,0.97688,1.034
2009,11,19,1.9344,0.97829,1.0356
2009,11,20,1.9284,0.97886,1.036
2009,11,23,1.9467,0.9791,1.0367
2009,11,24,1.8843,0.97945,1.0357
2009,11,25,1.9276,0.97986,1.037
2009,11,26,1.8512,0.98,1.0355
2009,11,27,1.7964,0.98103,1.0354
2009,11,30,1.865,0.98282,1.0354
2009,12,1,1.8911,0.98281,1.0359
2009,12,2,1.9105,0.98328,1.0368
2009,12,3,1.907,0.98352,1.037
2009,12,4,1.935,0.9835,1.0375
2009,12,7,1.9484,0.98255,1.0369
2009,12,8,1.9246,0.9824,1.0362
2009,12,9,1.8877,0.98304,1.0361
2009,12,10,1.8998,0.98363,1.0369
2009,12,11,1.8986,0.98374,1.037
2009,12,14,1.9187,0.98387,1.0376
2009,12,15,1.903,0.98383,1.0372
2009,12,16,1.891,0.98476,1.0379
2009,12,17,1.8482,0.98386,1.0361
2009,12,18,1.8013,0.98395,1.0352
2009,12,21,1.8039,0.98441,1.0357
2009,12,22,1.7555,0.98542,1.0357
2009,12,23,1.7719,0.98473,1.0353
2009,12,24,1.8263,0.98455,1.0363
2009,12,25,1.8188,0.98563,1.0372
2009,12,28,1.8473,0.98546,1.0372
2009,12,29,1.8592,0.98705,1.0391
2009,12,30,1.89,0.98585,1.0386
2009,12,31,1.899,0.98661,1.0395
2010,1,4,1.8775,0.98785,1.0403
2010,1,5,1.8928,0.98672,1.0395
2010,1,6,1.8809,0.98495,1.0375
2010,1,7,1.8436,0.98466,1.0363
2010,1,8,1.8482,0.98428,1.0361
2010,1,11,1.8492,0.98586,1.0377
2010,1,12,1.8773,0.98427,1.0367
2010,1,13,1.8169,0.98333,1.0344
2010,1,14,1.8423,0.98358,1.0352
2010,1,15,1.8496,0.98382,1.0356
2010,1,18,1.8591,0.98422,1.0362
2010,1,19,1.8628,0.98488,1.037
2010,1,20,1.8027,0.98501,1.0358
2010,1,21,1.8102,0.98534,1.0363
2010,1,22,1.7877,0.98548,1.0359
2010,1,25,1.7674,0.986,1.036
2010,1,26,1.7222,0.98637,1.036
2010,1,27,1.6987,0.98675,1.036
2010,1,28,1.7029,0.987,1.0363
2010,1,29,1.7017,0.98741,1.0367
2010,2,1,1.6743,0.98901,1.0378
2010,2,2,1.6709,0.98999,1.0387
2010,2,3,1.7158,0.99145,1.0411
2010,2,4,1.7094,0.99131,1.0408
2010,2,5,1.6745,0.9918,1.0406
2010,2,8,1.6734,0.99237,1.0412
2010,2,9,1.6831,0.99482,1.0439
2010,2,10,1.707,0.99321,1.0427
2010,2,11,1.7103,0.99481,1.0444
2010,2,12,1.7267,0.99463,1.0445
2010,2,22,1.7172,0.99299,1.0427
2010,2,23,1.6987,0.99317,1.0425
2010,2,24,1.7231,0.99387,1.0437
2010,2,25,1.7484,0.99478,1.0451
2010,2,26,1.7428,0.99696,1.0472
2010,3,1,1.7655,0.99952,1.0502
2010,3,2,1.7585,1.0008,1.0502
2010,3,3,1.7712,1.0038,1.0536
2010,3,4,1.7263,1.0033,1.0518
2010,3,5,1.7312,1.0039,1.0526
2010,3,8,1.7452,1.0045,1.0536
2010,3,9,1.7557,1.0046,1.0539
2010,3,10,1.7418,1.0039,1.0528
2010,3,11,1.7402,1.0035,1.0525
2010,3,12,1.717,1.0035,1.0519
2010,3,15,1.6905,1.0036,1.0513
2010,3,16,1.7016,1.004,1.0519
2010,3,17,1.7387,1.0055,1.0544
2010,3,18,1.7353,1.0067,1.0555
2010,3,19,1.7493,1.0071,1.0563
2010,3,22,1.754,1.0067,1.0561
2010,3,23,1.7396,1.0053,1.0543
2010,3,24,1.7402,1.0054,1.0544
2010,3,25,1.7149,1.0061,1.0544
2010,3,26,1.7393,1.0056,1.0545
2010,3,29,1.7837,1.0042,1.0543
2010,3,30,1.788,1.003,1.0543
2010,3,31,1.7768,1.0023,1.0533
2010,4,1,1.8014,1.0031,1.0548
2010,4,2,1.8096,1.003,1.0551
2010,4,6,1.8084,1.0037,1.0557
2010,4,7,1.7987,1.0023,1.054
2010,4,8,1.7774,1.001,1.052
2010,4,9,1.7946,1.0015,1.053
2010,4,12,1.7799,1.0025,1.0535
2010,4,13,1.8013,1.0024,1.0542
2010,4,14,1.8076,1.0028,1.0548
2010,4,15,1.8028,1.0025,1.0543
2010,4,16,1.7825,1.0032,1.0543
2010,4,19,1.6869,1.0037,1.0517
2010,4,20,1.6853,1.0049,1.0529
2010,4,21,1.7189,1.0058,1.0549
2010,4,22,1.7003,1.0059,1.0544
2010,4,23,1.6941,1.0071,1.0553
2010,4,26,1.6846,1.0087,1.0566
2010,4,27,1.6508,1.0097,1.0566
2010,4,28,1.6449,1.0104,1.0566
2010,4,29,1.6251,1.0106,1.056
2010,4,30,1.629,1.0105,1.0561
2010,5,4,1.6036,1.0097,1.0543
2010,5,5,1.6126,1.0096,1.0545
2010,5,6,1.5385,1.0103,1.0526
2010,5,7,1.5066,1.0118,1.0528
2010,5,10,1.5179,1.0131,1.0545
2010,5,11,1.4875,1.0119,1.0523
2010,5,12,1.4967,1.0125,1.0532
2010,5,13,1.5332,1.0136,1.0556
2010,5,14,1.5231,1.0147,1.0563
2010,5,17,1.4417,1.0164,1.055
2010,5,18,1.4718,1.0185,1.0582
2010,5,19,1.4669,1.0208,1.0603
2010,5,20,1.4477,1.0209,1.0596
2010,5,21,1.4704,1.0205,1.0601
2010,5,24,1.526,1.0199,1.0615
2010,5,25,1.4944,1.0205,1.061
2010,5,26,1.4944,1.0214,1.0619
2010,5,27,1.5189,1.0212,1.0619
2010,5,28,1.5137,1.0212,1.0616
2010,5,31,1.4728,1.021,1.0598
2010,6,1,1.4574,1.0209,1.0591
2010,6,2,1.4645,1.0205,1.059
2010,6,3,1.4531,1.0208,1.0588
2010,6,4,1.4575,1.0213,1.0595
2010,6,7,1.4316,1.0212,1.0584
2010,6,8,1.4336,1.0211,1.0583
2010,6,9,1.4775,1.021,1.06
2010,6,10,1.4605,1.02,1.0584
2010,6,11,1.4652,1.0197,1.0582
2010,6,17,1.4566,1.0205,1.0587
2010,6,18,1.4319,1.0194,1.0567
2010,6,21,1.4768,1.0167,1.0558
2010,6,22,1.4784,1.017,1.0561
2010,6,23,1.465,1.0167,1.0553
2010,6,24,1.4644,1.0164,1.055
2010,6,25,1.4532,1.0165,1.0546
2010,6,28,1.4428,1.0175,1.0553
2010,6,29,1.3766,1.0188,1.0553
2010,6,30,1.3612,1.0199,1.0556
2010,7,1,1.3415,1.0205,1.0553
2010,7,2,1.3458,1.0208,1.0558
2010,7,5,1.3344,1.0213,1.0557
2010,7,6,1.3611,1.0221,1.0578
2010,7,7,1.3704,1.0228,1.0588
2010,7,8,1.368,1.0228,1.0588
2010,7,9,1.4058,1.0228,1.0605
2010,7,12,1.4213,1.0232,1.0616
2010,7,13,1.3992,1.024,1.0613
2010,7,14,1.4093,1.0247,1.0625
2010,7,15,1.3853,1.0263,1.0629
2010,7,16,1.3894,1.0252,1.0621
2010,7,19,1.4246,1.0254,1.0639
2010,7,20,1.456,1.0257,1.0656
2010,7,21,1.4591,1.0256,1.0657
2010,7,22,1.4771,1.0253,1.0662
2010,7,23,1.4833,1.025,1.0662
2010,7,26,1.4929,1.0242,1.0658
2010,7,27,1.4848,1.024,1.0658
2010,7,28,1.5209,1.0245,1.0678
2010,7,29,1.5284,1.0241,1.0677
2010,7,30,1.5236,1.0241,1.0675
2010,8,2,1.5493,1.0247,1.0691
2010,8,3,1.5221,1.0246,1.0679
2010,8,4,1.5276,1.0243,1.0678
2010,8,5,1.514,1.0249,1.0679
2010,8,6,1.5389,1.0253,1.0693
2010,8,9,1.5498,1.0263,1.0707
2010,8,10,1.5044,1.0263,1.0689
2010,8,11,1.5137,1.0267,1.0696
2010,8,12,1.4957,1.0275,1.0697
2010,8,13,1.5165,1.0281,1.0712
2010,8,16,1.5519,1.0284,1.0728
2010,8,17,1.5626,1.0283,1.0731
2010,8,18,1.56,1.0278,1.0725
2010,8,19,1.5695,1.0279,1.073
2010,8,20,1.5392,1.0279,1.0718
2010,8,23,1.5381,1.0274,1.0714
2010,8,24,1.5464,1.0269,1.0714
2010,8,25,1.5099,1.0286,1.0718
2010,8,26,1.5136,1.0279,1.0713
2010,8,27,1.5181,1.0275,1.071
2010,8,30,1.5481,1.0269,1.0715
2010,8,31,1.5418,1.0275,1.0718
2010,9,1,1.5317,1.0275,1.0715
2010,9,2,1.5515,1.0281,1.0728
2010,9,3,1.5509,1.0278,1.0724
2010,9,6,1.58,1.0269,1.0725
2010,9,7,1.5843,1.0257,1.0715
2010,9,8,1.5831,1.0267,1.0724
2010,9,9,1.5542,1.0264,1.0712
2010,9,10,1.5574,1.026,1.0709
2010,9,13,1.5732,1.0257,1.071
2010,9,14,1.5747,1.0256,1.071
2010,9,15,1.5471,1.0252,1.0697
2010,9,16,1.5177,1.0243,1.0679
2010,9,17,1.5196,1.024,1.0676
2010,9,20,1.5135,1.0246,1.068
2010,9,21,1.5175,1.0247,1.068
2010,9,27,1.5428,1.0244,1.0684
2010,9,28,1.53,1.0237,1.0674
2010,9,29,1.5268,1.0239,1.0674
2010,9,30,1.559,1.024,1.0686
2010,10,8,1.6167,1.0247,1.0711
2010,10,11,1.6638,1.023,1.0709
2010,10,12,1.685,1.0212,1.0698
2010,10,13,1.7088,1.0216,1.071
2010,10,14,1.7123,1.0221,1.0716
2010,10,15,1.7673,1.0219,1.0732
2010,10,18,1.7558,1.0221,1.073
2010,10,19,1.7927,1.0222,1.0743
2010,10,20,1.804,1.0153,1.0678
2010,10,21,1.7922,1.013,1.0651
2010,10,22,1.7943,1.0101,1.0623
2010,10,25,1.8487,1.0113,1.0652
2010,10,26,1.8408,1.0093,1.063
2010,10,27,1.8077,1.0086,1.0612
2010,10,28,1.8044,1.0084,1.0609
2010,10,29,1.795,1.0082,1.0609
2010,11,1,1.8444,1.0077,1.0621
2010,11,2,1.8392,1.0063,1.0606
2010,11,3,1.8165,1.0045,1.058
2010,11,4,1.8484,1.0014,1.0561
2010,11,5,1.8698,1.0023,1.0577
2010,11,8,1.8846,1.0042,1.0601
2010,11,9,1.8715,1.0023,1.0578
2010,11,10,1.8583,0.99902,1.0541
2010,11,11,1.8641,0.99225,1.0475
2010,11,12,1.7482,0.99252,1.0437
2010,11,15,1.7605,0.99203,1.0437
2010,11,16,1.6833,0.99228,1.0412
2010,11,17,1.6484,0.99238,1.0401
2010,11,18,1.6718,0.99301,1.0415
2010,11,19,1.6882,0.99374,1.0428
2010,11,22,1.6846,0.99318,1.0421
2010,11,23,1.6502,0.99075,1.0385
2010,11,24,1.6873,0.98871,1.0378
2010,11,25,1.7119,0.98761,1.0376
2010,11,26,1.6967,0.98671,1.0376
2010,11,29,1.6942,0.98752,1.0383
2010,11,30,1.666,0.98612,1.0357
2010,12,1,1.6655,0.9893,1.0387
2010,12,2,1.6756,0.99155,1.0414
2010,12,3,1.6772,0.98957,1.0395
2010,12,6,1.6812,0.99129,1.0414
2010,12,7,1.6996,0.99171,1.0426
2010,12,8,1.6845,0.992,1.0422
2010,12,9,1.6588,0.99064,1.0398
2010,12,10,1.6793,0.99078,1.0408
2010,12,13,1.7319,0.99148,1.0438
2010,12,14,1.7363,0.99273,1.0452
2010,12,15,1.7248,0.993,1.045
2010,12,16,1.7157,0.99327,1.0448
2010,12,17,1.7131,0.99407,1.0455
2010,12,20,1.6881,0.99445,1.0448
2010,12,21,1.7257,0.99588,1.0478
2010,12,22,1.7077,0.99496,1.0461
2010,12,23,1.6934,0.99592,1.0464
2010,12,24,1.6798,0.99612,1.0464
2010,12,27,1.6462,0.99148,1.0403
2010,12,28,1.6171,0.99186,1.0393
2010,12,29,1.6261,0.99267,1.0405
2010,12,30,1.6273,0.99386,1.0417
2010,12,31,1.6614,0.99421,1.0437
2011,1,4,1.694,0.99646,1.0475
2011,1,5,1.6865,0.99934,1.0499
2011,1,6,1.678,1.0007,1.0508
2011,1,7,1.6817,1.0005,1.0508
2011,1,10,1.6507,1.0011,1.0498
2011,1,11,1.6596,1.0009,1.0501
2011,1,12,1.6688,1.0005,1.0502
2011,1,13,1.6683,1.0001,1.0498
2011,1,14,1.642,0.99858,1.047
2011,1,17,1.5796,0.99696,1.0424
2011,1,18,1.5814,0.99363,1.0392
2011,1,19,1.6171,0.99249,1.0399
2011,1,20,1.5639,0.99276,1.0375
2011,1,21,1.5845,0.99342,1.0392
2011,1,24,1.5689,0.99339,1.0392
2011,1,25,1.5607,0.99355,1.0389
2011,1,26,1.5818,0.99341,1.0399
2011,1,27,1.6073,0.9939,1.0418
2011,1,28,1.6127,0.99396,1.0422
2011,1,31,1.6339,0.99436,1.0438
2011,2,1,1.6343,0.99446,1.0439
2011,2,9,1.615,0.99106,1.0395
2011,2,10,1.6486,0.99111,1.0415
2011,2,11,1.6575,0.99178,1.0426
2011,2,14,1.7096,0.99408,1.0478
2011,2,15,1.7088,0.99428,1.0479
2011,2,16,1.7252,0.99454,1.0491
2011,2,17,1.7238,0.99457,1.049
2011,2,18,1.7058,0.9946,1.048
2011,2,21,1.7302,0.99301,1.0479
2011,2,22,1.6801,0.99396,1.046
2011,2,23,1.686,0.99537,1.0477
2011,2,24,1.6946,0.99785,1.0505
2011,2,25,1.6982,0.99619,1.0491
2011,2,28,1.7205,0.99775,1.0491
2011,3,1,1.7286,0.99895,1.0507
2011,3,2,1.7224,1.0002,1.0516
2011,3,3,1.711,0.99974,1.0505
2011,3,4,1.737,0.99943,1.0517
2011,3,7,1.7709,0.99967,1.0537
2011,3,8,1.7725,1.0027,1.0568
2011,3,9,1.7732,1.0029,1.057
2011,3,10,1.7421,1.0026,1.055
2011,3,11,1.7246,1.0018,1.0533
2011,3,14,1.7329,1.0026,1.0545
2011,3,15,1.7016,1.0053,1.0553
2011,3,16,1.725,1.0052,1.0565
2011,3,17,1.6979,1.0062,1.056
2011,3,18,1.7078,1.0063,1.0566
2011,3,21,1.7032,1.0047,1.0548
2011,3,22,1.7116,1.0048,1.0555
2011,3,23,1.7339,1.0048,1.0566
2011,3,24,1.7267,1.0055,1.0569
2011,3,25,1.7496,1.0057,1.0584
2011,3,28,1.7476,1.0066,1.0584
2011,3,29,1.7302,1.0056,1.0564
2011,3,30,1.7292,1.0056,1.0563
2011,3,31,1.7118,1.0055,1.0552
2011,4,1,1.7381,1.0058,1.0571
2011,4,6,1.7584,1.0055,1.0579
2011,4,7,1.7655,1.0055,1.0583
2011,4,8,1.7809,1.0059,1.0595
2011,4,11,1.7703,1.0072,1.0602
2011,4,12,1.7668,1.0103,1.0629
2011,4,13,1.7908,1.0109,1.0649
2011,4,14,1.781,1.0106,1.0641
2011,4,15,1.7839,1.0111,1.0646
2011,4,18,1.7841,1.0104,1.064
2011,4,19,1.7503,1.0106,1.0623
2011,4,20,1.7503,1.0108,1.0625
2011,4,21,1.7618,1.011,1.0633
2011,4,22,1.7525,1.0113,1.0631
2011,4,25,1.7258,1.0116,1.0618
2011,4,26,1.7159,1.0115,1.0612
2011,4,27,1.7045,1.0116,1.0612
2011,4,28,1.6792,1.0117,1.0598
2011,4,29,1.6956,1.0128,1.0618
2011,5,3,1.7054,1.0125,1.062
2011,5,4,1.6618,1.0131,1.0601
2011,5,5,1.6602,1.013,1.06
2011,5,6,1.6577,1.0133,1.0601
2011,5,9,1.6621,1.0139,1.0609
2011,5,10,1.6746,1.014,1.0618
2011,5,11,1.6703,1.0142,1.0617
2011,5,12,1.6472,1.0145,1.0607
2011,5,13,1.6613,1.0138,1.0608
2011,5,16,1.6466,1.0141,1.0602
2011,5,17,1.6549,1.0143,1.0609
2011,5,18,1.6673,1.0145,1.0618
2011,5,19,1.6573,1.0146,1.0613
2011,5,20,1.6578,1.0149,1.0617
2011,5,23,1.6054,1.0165,1.0602
2011,5,24,1.6072,1.0165,1.0602
2011,5,25,1.5881,1.0175,1.0601
2011,5,26,1.5818,1.0178,1.0601
2011,5,27,1.5738,1.0179,1.0598
2011,5,30,1.5691,1.0182,1.0598
2011,5,31,1.5941,1.0178,1.0608
2011,6,1,1.5955,1.0172,1.0603
2011,6,2,1.5697,1.0171,1.0588
2011,6,3,1.586,1.0174,1.06
2011,6,7,1.5955,1.0175,1.0606
2011,6,8,1.5978,1.0153,1.0587
2011,6,9,1.5677,1.015,1.0567
2011,6,10,1.573,1.0143,1.0563
2011,6,13,1.5669,1.0142,1.0559
2011,6,14,1.5898,1.0127,1.0557
2011,6,15,1.5737,1.0093,1.0515
2011,6,16,1.5495,1.009,1.0499
2011,6,17,1.536,1.0089,1.049
2011,6,20,1.5268,1.0143,1.0537
2011,6,21,1.5449,1.0135,1.0539
2011,6,22,1.5447,1.0111,1.0516
2011,6,23,1.5707,1.0111,1.0531
2011,6,24,1.6078,1.0145,1.0531
2011,6,27,1.6126,1.0154,1.0543
2011,6,28,1.6154,1.0152,1.0542
2011,6,29,1.5933,1.0147,1.0524
2011,6,30,1.6167,1.0148,1.0539
2011,7,1,1.6197,1.0155,1.0547
2011,7,4,1.658,1.0163,1.0579
2011,7,5,1.6583,1.0161,1.0577
2011,7,6,1.6536,1.0161,1.0574
2011,7,7,1.6472,1.0158,1.0567
2011,7,8,1.6512,1.0161,1.0572
2011,7,11,1.6534,1.0151,1.0565
2011,7,12,1.6235,1.0153,1.0548
2011,7,13,1.6497,1.0152,1.0563
2011,7,14,1.6547,1.0148,1.0563
2011,7,15,1.6617,1.0143,1.0562
2011,7,18,1.6583,1.0129,1.0547
2011,7,19,1.6438,1.0087,1.0499
2011,7,20,1.6419,1.0063,1.0475
2011,7,21,1.6246,1.0035,1.0438
2011,7,22,1.6293,1.0055,1.0438
2011,7,25,1.5764,1.0054,1.0403
2011,7,26,1.5814,1.0053,1.0405
2011,7,27,1.5933,1.0062,1.0421
2011,7,28,1.5831,1.0064,1.0417
2011,7,29,1.5784,1.0067,1.0416
2011,8,1,1.5814,1.0068,1.0419
2011,8,2,1.5701,1.0069,1.0412
2011,8,3,1.5693,1.0004,1.0352
2011,8,4,1.5722,1.0009,1.0358
2011,8,5,1.5388,1.0047,1.0372
2011,8,8,1.4838,1.0061,1.035
2011,8,9,1.4861,1.0075,1.0365
2011,8,10,1.4998,1.0073,1.0372
2011,8,11,1.5226,1.0102,1.0413
2011,8,12,1.527,1.0091,1.0406
2011,8,15,1.5496,1.0094,1.0423
2011,8,16,1.5388,1.0091,1.0414
2011,8,17,1.5327,1.009,1.0409
2011,8,18,1.5052,1.0088,1.0389
2011,8,19,1.4911,1.0095,1.0389
2011,8,22,1.4752,1.01,1.0381
2011,8,23,1.4982,1.0097,1.0396
